street_id,name,name_ja,klass,length_m,width_m,lanes,speed_kmh,oneway,centrality
14148,ShiroHoshi-dōri,白星通り,local,62.2,7.5,2,30.0,False,0.0002
14149,ShiroHoshi-dōri,白星通り,local,62.4,7.5,2,30.0,False,0.0008
14150,ShiroHoshi-dōri,白星通り,local,62.6,7.5,2,30.0,False,0.0012
14151,ShiroHoshi-dōri,白星通り,local,62.8,7.5,2,30.0,False,0.0009
14152,ShiroHoshi-dōri,白星通り,local,63.0,7.5,2,30.0,False,0.0011
14153,ShiroHoshi-dōri,白星通り,local,126.1,7.5,2,30.0,False,0.0013
14154,ShiroHoshi-dōri,白星通り,local,63.0,7.5,2,30.0,False,0.0014
14155,ShiroHoshi-dōri,白星通り,local,62.8,7.5,2,30.0,False,0.0015
14156,ShiroHoshi-dōri,白星通り,local,125.0,7.5,2,30.0,False,0.0017
14157,ShiroHoshi-dōri,白星通り,local,62.2,7.5,2,30.0,False,0.0018
14158,ShiroHoshi-dōri,白星通り,local,62.0,7.5,2,30.0,False,0.0019
14159,ShiroHoshi-dōri,白星通り,local,62.0,7.5,2,30.0,False,0.0029
14160,ShiroHoshi-dōri,白星通り,local,62.3,7.5,2,30.0,False,0.0047
14161,ShiroHoshi-dōri,白星通り,local,62.7,7.5,2,30.0,False,0.0061
14162,Kami-TakeHoshi-dōri,上竹星通り,local,2.2,7.5,2,30.0,False,0.0
14163,ShiroHoshi-dōri,白星通り,local,31.9,7.5,2,30.0,False,0.0033
14164,Asa-SunaIkari-dōri,朝砂錨通り,local,62.2,7.5,2,30.0,False,0.0
14165,Asa-SunaIkari-dōri,朝砂錨通り,local,62.4,7.5,2,30.0,False,0.0006
14166,Asa-SunaIkari-dōri,朝砂錨通り,local,62.6,7.5,2,30.0,False,0.0008
14167,Asa-SunaIkari-dōri,朝砂錨通り,local,62.8,7.5,2,30.0,False,0.0003
14168,Asa-SunaIkari-dōri,朝砂錨通り,local,63.0,7.5,2,30.0,False,0.0003
14169,Asa-SunaIkari-dōri,朝砂錨通り,local,126.1,7.5,2,30.0,False,0.0003
14170,Asa-SunaIkari-dōri,朝砂錨通り,local,63.0,7.5,2,30.0,False,0.0002
14171,Asa-SunaIkari-dōri,朝砂錨通り,local,62.8,7.5,2,30.0,False,0.0002
14172,Asa-SunaIkari-dōri,朝砂錨通り,local,125.0,7.5,2,30.0,False,0.0002
14173,Asa-SunaIkari-dōri,朝砂錨通り,local,62.2,7.5,2,30.0,False,0.0002
14174,Asa-SunaIkari-dōri,朝砂錨通り,local,62.0,7.5,2,30.0,False,0.0001
14175,Asa-SunaIkari-dōri,朝砂錨通り,local,62.0,7.5,2,30.0,False,0.0001
14176,Hon-SuzuSaka-dōri,本鈴坂通り,local,5.0,7.5,2,30.0,False,0.0001
14177,Shimo-TsukiKita-dōri,下月鍛通り,local,62.2,7.5,2,30.0,False,0.0
14178,Shimo-TsukiKita-dōri,下月鍛通り,local,62.4,7.5,2,30.0,False,0.0005
14179,Shimo-TsukiKita-dōri,下月鍛通り,local,62.7,7.5,2,30.0,False,0.0006
14180,Shimo-TsukiKita-dōri,下月鍛通り,local,62.8,7.5,2,30.0,False,0.0002
14181,Shimo-TsukiKita-dōri,下月鍛通り,local,63.0,7.5,2,30.0,False,0.0003
14182,Shimo-TsukiKita-dōri,下月鍛通り,local,126.1,7.5,2,30.0,False,0.0003
14183,Shimo-TsukiKita-dōri,下月鍛通り,local,63.0,7.5,2,30.0,False,0.0002
14184,Shimo-TsukiKita-dōri,下月鍛通り,local,62.8,7.5,2,30.0,False,0.0002
14185,Shimo-TsukiKita-dōri,下月鍛通り,local,124.9,7.5,2,30.0,False,0.0001
14186,Shimo-TsukiKita-dōri,下月鍛通り,local,62.2,7.5,2,30.0,False,0.0001
14187,Yū-WaKura-dōri,夕輪倉通り,local,19.0,7.5,2,30.0,False,0.0001
14188,Shimo-KamiNaka-dōri,下神中通り,local,62.2,7.5,2,30.0,False,0.0002
14189,Shimo-KamiNaka-dōri,下神中通り,local,62.4,7.5,2,30.0,False,0.0007
14190,Shimo-KamiNaka-dōri,下神中通り,local,62.7,7.5,2,30.0,False,0.0005
14191,Shimo-KamiNaka-dōri,下神中通り,local,62.8,7.5,2,30.0,False,0.0002
14192,Shimo-KamiNaka-dōri,下神中通り,local,63.0,7.5,2,30.0,False,0.0002
14193,Shimo-KamiNaka-dōri,下神中通り,local,126.1,7.5,2,30.0,False,0.0002
14194,Shimo-KamiNaka-dōri,下神中通り,local,63.0,7.5,2,30.0,False,0.0001
14195,Shimo-KamiNaka-dōri,下神中通り,local,62.8,7.5,2,30.0,False,0.0001
14196,Ko-GinUmi-dōri,小銀海通り,local,8.6,7.5,2,30.0,False,0.0001
14197,Soto-TsuruTsuki-dōri,外鶴月通り,local,62.2,7.5,2,30.0,False,0.0002
14198,Soto-TsuruTsuki-dōri,外鶴月通り,local,62.5,7.5,2,30.0,False,0.0003
14199,Soto-TsuruTsuki-dōri,外鶴月通り,local,62.7,7.5,2,30.0,False,0.0002
14200,Soto-TsuruTsuki-dōri,外鶴月通り,local,62.9,7.5,2,30.0,False,0.0001
14201,Soto-TsuruTsuki-dōri,外鶴月通り,local,63.0,7.5,2,30.0,False,0.0002
14202,Soto-TsuruTsuki-dōri,外鶴月通り,local,126.2,7.5,2,30.0,False,0.0002
14203,Soto-TsuruTsuki-dōri,外鶴月通り,local,29.4,7.5,2,30.0,False,0.0001
14204,Soto-NakaShima-dōri,外中島通り,local,15.9,7.5,2,30.0,False,0.0001
14205,Kami-TsukiKi-dōri,上月木通り,local,62.5,7.5,2,30.0,False,0.0002
14206,Kami-TsukiKi-dōri,上月木通り,local,62.7,7.5,2,30.0,False,0.0001
14207,Kami-TsukiKi-dōri,上月木通り,local,62.9,7.5,2,30.0,False,0.0001
14208,Kami-TsukiKi-dōri,上月木通り,local,63.1,7.5,2,30.0,False,0.0001
14209,AkaSaka-dōri,銅坂通り,local,7.7,7.5,2,30.0,False,0.0001
14210,Minami-SakaSakura-dōri,南坂桜通り,local,62.6,7.5,2,30.0,False,0.0001
14211,Minami-SakaSakura-dōri,南坂桜通り,local,46.5,7.5,2,30.0,False,0.0001
14212,Kurenai-TsuruTsuki-dōri,紅鶴月通り,local,39.9,7.5,2,30.0,False,0.0001
14213,Kurenai-TsuruTsuki-dōri,紅鶴月通り,local,60.1,7.5,2,30.0,False,0.0001
14214,Kurenai-TsuruTsuki-dōri,紅鶴月通り,local,60.2,7.5,2,30.0,False,0.0001
14215,Kurenai-TsuruTsuki-dōri,紅鶴月通り,local,17.7,7.5,2,30.0,False,0.0001
14216,Aki-MinatoShiro-dōri,秋港白通り,local,60.6,7.5,2,30.0,False,0.0
14217,Aki-MinatoShiro-dōri,秋港白通り,local,61.0,7.5,2,30.0,False,0.0
14218,Aki-MinatoShiro-dōri,秋港白通り,local,61.4,7.5,2,30.0,False,0.0
14219,Aki-MinatoShiro-dōri,秋港白通り,local,15.6,7.5,2,30.0,False,0.0
14220,Soto-NakaShima-dōri,外中島通り,local,30.0,7.5,2,30.0,False,0.0001
14221,Soto-NakaShima-dōri,外中島通り,local,61.5,7.5,2,30.0,False,0.0001
14222,Soto-NakaShima-dōri,外中島通り,local,61.1,7.5,2,30.0,False,0.0001
14223,Soto-NakaShima-dōri,外中島通り,local,60.7,7.5,2,30.0,False,0.0001
14224,Soto-NakaShima-dōri,外中島通り,local,60.3,7.5,2,30.0,False,0.0001
14225,Soto-NakaShima-dōri,外中島通り,local,60.1,7.5,2,30.0,False,0.0001
14226,Soto-NakaShima-dōri,外中島通り,local,60.0,7.5,2,30.0,False,0.0002
14227,Soto-NakaShima-dōri,外中島通り,local,60.0,7.5,2,30.0,False,0.0002
14228,Soto-NakaShima-dōri,外中島通り,local,60.2,7.5,2,30.0,False,0.0001
14229,Soto-NakaShima-dōri,外中島通り,local,60.5,7.5,2,30.0,False,0.0001
14230,Soto-NakaShima-dōri,外中島通り,local,61.0,7.5,2,30.0,False,0.0003
14231,Soto-NakaShima-dōri,外中島通り,local,61.4,7.5,2,30.0,False,0.0004
14232,Soto-NakaShima-dōri,外中島通り,local,61.8,7.5,2,30.0,False,0.0003
14233,Soto-NakaShima-dōri,外中島通り,local,62.0,7.5,2,30.0,False,0.0001
14234,Soto-NakaShima-dōri,外中島通り,local,47.4,7.5,2,30.0,False,0.0
14235,Kami-AshiYama-dōri,上葦山通り,local,27.8,7.5,2,30.0,False,0.001
14236,Minami-SuzuShin-dōri,南鈴新通り,local,62.0,7.5,2,30.0,False,0.002
14237,Minami-SuzuShin-dōri,南鈴新通り,local,61.8,7.5,2,30.0,False,0.002
14238,Minami-SuzuShin-dōri,南鈴新通り,local,61.5,7.5,2,30.0,False,0.0019
14239,Minami-SuzuShin-dōri,南鈴新通り,local,61.0,7.5,2,30.0,False,0.0017
14240,Minami-SuzuShin-dōri,南鈴新通り,local,60.6,7.5,2,30.0,False,0.0016
14241,Minami-SuzuShin-dōri,南鈴新通り,local,60.3,7.5,2,30.0,False,0.0015
14242,Minami-SuzuShin-dōri,南鈴新通り,local,60.0,7.5,2,30.0,False,0.0016
14243,Minami-SuzuShin-dōri,南鈴新通り,local,59.9,7.5,2,30.0,False,0.0017
14244,Minami-SuzuShin-dōri,南鈴新通り,local,60.0,7.5,2,30.0,False,0.0015
14245,Minami-SuzuShin-dōri,南鈴新通り,local,60.2,7.5,2,30.0,False,0.0014
14246,Minami-SuzuShin-dōri,南鈴新通り,local,60.5,7.5,2,30.0,False,0.0011
14247,Minami-SuzuShin-dōri,南鈴新通り,local,60.9,7.5,2,30.0,False,0.0009
14248,Minami-SuzuShin-dōri,南鈴新通り,local,61.4,7.5,2,30.0,False,0.0005
14249,Minami-SuzuShin-dōri,南鈴新通り,local,61.8,7.5,2,30.0,False,0.0002
14250,Minami-SuzuShin-dōri,南鈴新通り,local,62.0,7.5,2,30.0,False,0.0002
14251,Minami-SuzuShin-dōri,南鈴新通り,local,37.4,7.5,2,30.0,False,0.0001
14252,Minami-AkebonoTake-dōri,南曙竹通り,local,28.0,7.5,2,30.0,False,0.0014
14253,Minami-AkebonoTake-dōri,南曙竹通り,local,61.9,7.5,2,30.0,False,0.0028
14254,Minami-AkebonoTake-dōri,南曙竹通り,local,62.0,7.5,2,30.0,False,0.0017
14255,Minami-AkebonoTake-dōri,南曙竹通り,local,61.8,7.5,2,30.0,False,0.0007
14256,Minami-AkebonoTake-dōri,南曙竹通り,local,61.5,7.5,2,30.0,False,0.0007
14257,Minami-AkebonoTake-dōri,南曙竹通り,local,61.0,7.5,2,30.0,False,0.0006
14258,Minami-AkebonoTake-dōri,南曙竹通り,local,60.6,7.5,2,30.0,False,0.0006
14259,Minami-AkebonoTake-dōri,南曙竹通り,local,60.3,7.5,2,30.0,False,0.0006
14260,Minami-AkebonoTake-dōri,南曙竹通り,local,60.0,7.5,2,30.0,False,0.0009
14261,Minami-AkebonoTake-dōri,南曙竹通り,local,59.9,7.5,2,30.0,False,0.001
14262,Minami-AkebonoTake-dōri,南曙竹通り,local,60.0,7.5,2,30.0,False,0.0008
14263,Minami-AkebonoTake-dōri,南曙竹通り,local,60.2,7.5,2,30.0,False,0.0006
14264,Minami-AkebonoTake-dōri,南曙竹通り,local,60.5,7.5,2,30.0,False,0.0003
14265,Minami-AkebonoTake-dōri,南曙竹通り,local,61.0,7.5,2,30.0,False,0.0002
14266,Minami-AkebonoTake-dōri,南曙竹通り,local,61.4,7.5,2,30.0,False,0.0002
14267,Minami-AkebonoTake-dōri,南曙竹通り,local,61.8,7.5,2,30.0,False,0.0001
14268,Minami-AkebonoTake-dōri,南曙竹通り,local,54.5,7.5,2,30.0,False,0.0
14269,Naka-IkariTake-dōri,中錨竹通り,local,28.2,7.5,2,30.0,False,0.0018
14270,Naka-IkariTake-dōri,中錨竹通り,local,61.6,7.5,2,30.0,False,0.0036
14271,Naka-IkariTake-dōri,中錨竹通り,local,61.8,7.5,2,30.0,False,0.0035
14272,Naka-IkariTake-dōri,中錨竹通り,local,61.9,7.5,2,30.0,False,0.0021
14273,Naka-IkariTake-dōri,中錨竹通り,local,62.0,7.5,2,30.0,False,0.0007
14274,Naka-IkariTake-dōri,中錨竹通り,local,61.8,7.5,2,30.0,False,0.0007
14275,Naka-IkariTake-dōri,中錨竹通り,local,61.5,7.5,2,30.0,False,0.0006
14276,Naka-IkariTake-dōri,中錨竹通り,local,61.1,7.5,2,30.0,False,0.0005
14277,Naka-IkariTake-dōri,中錨竹通り,local,60.7,7.5,2,30.0,False,0.0005
14278,Naka-IkariTake-dōri,中錨竹通り,local,60.4,7.5,2,30.0,False,0.0005
14279,Naka-IkariTake-dōri,中錨竹通り,local,60.2,7.5,2,30.0,False,0.0008
14280,Naka-IkariTake-dōri,中錨竹通り,local,60.1,7.5,2,30.0,False,0.0008
14281,Naka-IkariTake-dōri,中錨竹通り,local,60.2,7.5,2,30.0,False,0.0007
14282,Naka-IkariTake-dōri,中錨竹通り,local,60.4,7.5,2,30.0,False,0.0006
14283,Naka-IkariTake-dōri,中錨竹通り,local,60.7,7.5,2,30.0,False,0.0003
14284,Naka-IkariTake-dōri,中錨竹通り,local,61.1,7.5,2,30.0,False,0.0002
14285,Naka-IkariTake-dōri,中錨竹通り,local,61.4,7.5,2,30.0,False,0.0002
14286,Naka-IkariTake-dōri,中錨竹通り,local,61.8,7.5,2,30.0,False,0.0001
14287,Naka-IkariTake-dōri,中錨竹通り,local,27.0,7.5,2,30.0,False,0.0
14288,Soto-SakuraTsuki-dōri,外桜月通り,local,28.0,7.5,2,30.0,False,0.0022
14289,AkaSaka-dōri,銅坂通り,local,61.5,7.5,2,30.0,False,0.0044
14290,AkaSaka-dōri,銅坂通り,local,61.6,7.5,2,30.0,False,0.0026
14291,AkaSaka-dōri,銅坂通り,local,61.8,7.5,2,30.0,False,0.0007
14292,AkaSaka-dōri,銅坂通り,local,62.0,7.5,2,30.0,False,0.0007
14293,AkaSaka-dōri,銅坂通り,local,62.0,7.5,2,30.0,False,0.0007
14294,AkaSaka-dōri,銅坂通り,local,61.8,7.5,2,30.0,False,0.0008
14295,AkaSaka-dōri,銅坂通り,local,61.5,7.5,2,30.0,False,0.0007
14296,AkaSaka-dōri,銅坂通り,local,61.2,7.5,2,30.0,False,0.0005
14297,AkaSaka-dōri,銅坂通り,local,60.9,7.5,2,30.0,False,0.0006
14298,AkaSaka-dōri,銅坂通り,local,60.6,7.5,2,30.0,False,0.0006
14299,AkaSaka-dōri,銅坂通り,local,60.5,7.5,2,30.0,False,0.0009
14300,AkaSaka-dōri,銅坂通り,local,60.5,7.5,2,30.0,False,0.001
14301,AkaSaka-dōri,銅坂通り,local,60.6,7.5,2,30.0,False,0.0009
14302,AkaSaka-dōri,銅坂通り,local,60.8,7.5,2,30.0,False,0.0008
14303,AkaSaka-dōri,銅坂通り,local,61.0,7.5,2,30.0,False,0.0003
14304,AkaSaka-dōri,銅坂通り,local,61.3,7.5,2,30.0,False,0.0003
14305,AkaSaka-dōri,銅坂通り,local,61.6,7.5,2,30.0,False,0.0002
14306,AkaSaka-dōri,銅坂通り,local,61.8,7.5,2,30.0,False,0.0002
14307,AkaSaka-dōri,銅坂通り,local,7.6,7.5,2,30.0,False,0.0001
14308,Higashi-SuzuSaka-dōri,東鈴坂通り,local,25.6,7.5,2,30.0,False,0.0024
14309,Higashi-SuzuSaka-dōri,東鈴坂通り,local,61.4,7.5,2,30.0,False,0.0047
14310,Higashi-SuzuSaka-dōri,東鈴坂通り,local,61.5,7.5,2,30.0,False,0.0024
14311,Higashi-SuzuSaka-dōri,東鈴坂通り,local,61.7,7.5,2,30.0,False,0.0002
14312,Higashi-SuzuSaka-dōri,東鈴坂通り,local,61.9,7.5,2,30.0,False,0.0001
14313,Higashi-SuzuSaka-dōri,東鈴坂通り,local,48.0,7.5,2,30.0,False,0.0001
14314,Kita-KamiMatsu-dōri,北神松通り,local,54.2,7.5,2,30.0,False,0.0028
14315,Kita-KamiMatsu-dōri,北神松通り,local,61.4,7.5,2,30.0,False,0.0032
14316,Kita-KamiMatsu-dōri,北神松通り,local,61.5,7.5,2,30.0,False,0.0008
14317,Kita-KamiMatsu-dōri,北神松通り,local,61.7,7.5,2,30.0,False,0.0008
14318,Kita-KamiMatsu-dōri,北神松通り,local,61.9,7.5,2,30.0,False,0.0008
14319,Kita-KamiMatsu-dōri,北神松通り,local,62.0,7.5,2,30.0,False,0.0008
14320,Kita-KamiMatsu-dōri,北神松通り,local,62.0,7.5,2,30.0,False,0.0007
14321,Kita-KamiMatsu-dōri,北神松通り,local,61.9,7.5,2,30.0,False,0.0008
14322,Kita-KamiMatsu-dōri,北神松通り,local,61.8,7.5,2,30.0,False,0.0007
14323,Kita-KamiMatsu-dōri,北神松通り,local,61.7,7.5,2,30.0,False,0.0005
14324,Kita-KamiMatsu-dōri,北神松通り,local,61.7,7.5,2,30.0,False,0.0006
14325,Kita-KamiMatsu-dōri,北神松通り,local,61.7,7.5,2,30.0,False,0.0006
14326,Kita-KamiMatsu-dōri,北神松通り,local,61.8,7.5,2,30.0,False,0.001
14327,Kita-KamiMatsu-dōri,北神松通り,local,62.0,7.5,2,30.0,False,0.0011
14328,Kita-KamiMatsu-dōri,北神松通り,local,62.1,7.5,2,30.0,False,0.0009
14329,Kita-KamiMatsu-dōri,北神松通り,local,62.2,7.5,2,30.0,False,0.0008
14330,Kita-KamiMatsu-dōri,北神松通り,local,62.1,7.5,2,30.0,False,0.0003
14331,Kita-KamiMatsu-dōri,北神松通り,local,62.1,7.5,2,30.0,False,0.0002
14332,Kita-KamiMatsu-dōri,北神松通り,local,62.1,7.5,2,30.0,False,0.0002
14333,Kita-KamiMatsu-dōri,北神松通り,local,22.1,7.5,2,30.0,False,0.0001
14334,Nishi-MinatoTsuki-dōri,西港月通り,local,16.5,7.5,2,30.0,False,0.0031
14335,TaniHiro-dōri,谷広通り,local,61.3,7.5,2,30.0,False,0.0063
14336,TaniHiro-dōri,谷広通り,local,61.4,7.5,2,30.0,False,0.0036
14337,TaniHiro-dōri,谷広通り,local,61.5,7.5,2,30.0,False,0.0007
14338,TaniHiro-dōri,谷広通り,local,61.7,7.5,2,30.0,False,0.0007
14339,TaniHiro-dōri,谷広通り,local,61.9,7.5,2,30.0,False,0.0007
14340,TaniHiro-dōri,谷広通り,local,62.0,7.5,2,30.0,False,0.0007
14341,TaniHiro-dōri,谷広通り,local,62.0,7.5,2,30.0,False,0.0006
14342,TaniHiro-dōri,谷広通り,local,62.0,7.5,2,30.0,False,0.0007
14343,TaniHiro-dōri,谷広通り,local,62.0,7.5,2,30.0,False,0.0006
14344,TaniHiro-dōri,谷広通り,local,62.0,7.5,2,30.0,False,0.0004
14345,TaniHiro-dōri,谷広通り,local,62.2,7.5,2,30.0,False,0.0005
14346,TaniHiro-dōri,谷広通り,local,62.4,7.5,2,30.0,False,0.0005
14347,TaniHiro-dōri,谷広通り,local,62.7,7.5,2,30.0,False,0.001
14348,TaniHiro-dōri,谷広通り,local,62.9,7.5,2,30.0,False,0.001
14349,TaniHiro-dōri,谷広通り,local,63.0,7.5,2,30.0,False,0.0009
14350,TaniHiro-dōri,谷広通り,local,63.0,7.5,2,30.0,False,0.0008
14351,TaniHiro-dōri,谷広通り,local,62.8,7.5,2,30.0,False,0.0002
14352,TaniHiro-dōri,谷広通り,local,62.6,7.5,2,30.0,False,0.0001
14353,TaniHiro-dōri,谷広通り,local,37.5,7.5,2,30.0,False,0.0
14354,Ko-GinUmi-dōri,小銀海通り,local,43.2,7.5,2,30.0,False,0.0032
14355,Ko-GinUmi-dōri,小銀海通り,local,61.3,7.5,2,30.0,False,0.0037
14356,Ko-GinUmi-dōri,小銀海通り,local,61.4,7.5,2,30.0,False,0.0009
14357,Ko-GinUmi-dōri,小銀海通り,local,61.6,7.5,2,30.0,False,0.0008
14358,Ko-GinUmi-dōri,小銀海通り,local,61.7,7.5,2,30.0,False,0.0008
14359,Ko-GinUmi-dōri,小銀海通り,local,61.9,7.5,2,30.0,False,0.0007
14360,Ko-GinUmi-dōri,小銀海通り,local,62.0,7.5,2,30.0,False,0.0007
14361,Ko-GinUmi-dōri,小銀海通り,local,62.0,7.5,2,30.0,False,0.0007
14362,Ko-GinUmi-dōri,小銀海通り,local,62.1,7.5,2,30.0,False,0.0008
14363,Ko-GinUmi-dōri,小銀海通り,local,62.2,7.5,2,30.0,False,0.0007
14364,Ko-GinUmi-dōri,小銀海通り,local,62.4,7.5,2,30.0,False,0.0005
14365,Ko-GinUmi-dōri,小銀海通り,local,62.8,7.5,2,30.0,False,0.0006
14366,Ko-GinUmi-dōri,小銀海通り,local,63.2,7.5,2,30.0,False,0.0005
14367,Ko-GinUmi-dōri,小銀海通り,local,63.5,7.5,2,30.0,False,0.0011
14368,Ko-GinUmi-dōri,小銀海通り,local,63.8,7.5,2,30.0,False,0.0011
14369,Ko-GinUmi-dōri,小銀海通り,local,63.8,7.5,2,30.0,False,0.001
14370,Ko-GinUmi-dōri,小銀海通り,local,63.7,7.5,2,30.0,False,0.0009
14371,Ko-GinUmi-dōri,小銀海通り,local,63.4,7.5,2,30.0,False,0.0002
14372,Ko-GinUmi-dōri,小銀海通り,local,63.0,7.5,2,30.0,False,0.0002
14373,Ko-GinUmi-dōri,小銀海通り,local,8.7,7.5,2,30.0,False,0.0001
14374,Naka-YoiKura-dōri,中宵倉通り,local,6.8,7.5,2,30.0,False,0.0033
14375,Naka-YoiKura-dōri,中宵倉通り,local,61.3,7.5,2,30.0,False,0.0065
14376,Naka-YoiKura-dōri,中宵倉通り,local,61.3,7.5,2,30.0,False,0.0037
14377,Naka-YoiKura-dōri,中宵倉通り,local,61.4,7.5,2,30.0,False,0.0006
14378,Naka-YoiKura-dōri,中宵倉通り,local,61.6,7.5,2,30.0,False,0.0001
14379,Naka-YoiKura-dōri,中宵倉通り,local,61.7,7.5,2,30.0,False,0.0001
14380,Naka-YoiKura-dōri,中宵倉通り,local,61.9,7.5,2,30.0,False,0.0002
14381,Naka-YoiKura-dōri,中宵倉通り,local,62.0,7.5,2,30.0,False,0.0003
14382,Naka-YoiKura-dōri,中宵倉通り,local,62.0,7.5,2,30.0,False,0.0003
14383,Naka-YoiKura-dōri,中宵倉通り,local,62.1,7.5,2,30.0,False,0.0003
14384,Naka-YoiKura-dōri,中宵倉通り,local,25.1,7.5,2,30.0,False,0.0002
14385,Nishi-KumoShio-dōri,西雲潮通り,local,25.0,7.5,2,30.0,False,0.0001
14386,Shiro-SakaYoi-dōri,白坂宵通り,local,61.9,7.5,2,30.0,False,0.0001
14387,Kita-AkaHara-dōri,北銅原通り,local,12.9,7.5,2,30.0,False,0.0001
14388,TenWa-dōri,天輪通り,local,34.5,7.5,2,30.0,False,0.0034
14389,TenWa-dōri,天輪通り,local,61.3,7.5,2,30.0,False,0.0034
14390,TenWa-dōri,天輪通り,local,61.4,7.5,2,30.0,False,0.0006
14391,TenWa-dōri,天輪通り,local,61.5,7.5,2,30.0,False,0.0007
14392,TenWa-dōri,天輪通り,local,61.6,7.5,2,30.0,False,0.0003
14393,TenWa-dōri,天輪通り,local,61.7,7.5,2,30.0,False,0.0003
14394,TenWa-dōri,天輪通り,local,61.9,7.5,2,30.0,False,0.0004
14395,TenWa-dōri,天輪通り,local,62.0,7.5,2,30.0,False,0.0006
14396,TenWa-dōri,天輪通り,local,62.0,7.5,2,30.0,False,0.0007
14397,TenWa-dōri,天輪通り,local,62.2,7.5,2,30.0,False,0.0008
14398,TenWa-dōri,天輪通り,local,62.6,7.5,2,30.0,False,0.0007
14399,TenWa-dōri,天輪通り,local,63.1,7.5,2,30.0,False,0.0005
14400,TenWa-dōri,天輪通り,local,63.7,7.5,2,30.0,False,0.0006
14401,TenWa-dōri,天輪通り,local,64.3,7.5,2,30.0,False,0.0006
14402,TenWa-dōri,天輪通り,local,64.7,7.5,2,30.0,False,0.0012
14403,TenWa-dōri,天輪通り,local,64.9,7.5,2,30.0,False,0.0011
14404,TenWa-dōri,天輪通り,local,64.8,7.5,2,30.0,False,0.0011
14405,TenWa-dōri,天輪通り,local,64.5,7.5,2,30.0,False,0.0009
14406,TenWa-dōri,天輪通り,local,64.1,7.5,2,30.0,False,0.0001
14407,TenWa-dōri,天輪通り,local,8.1,7.5,2,30.0,False,0.0
14408,NamiMatsu-dōri,波松通り,local,39.2,7.5,2,30.0,False,0.0083
14409,NamiMatsu-dōri,波松通り,local,61.9,7.5,2,30.0,False,0.0084
14410,NamiMatsu-dōri,波松通り,local,61.8,7.5,2,30.0,False,0.0002
14411,Asa-TaniKumo-dōri,朝谷雲通り,local,15.1,7.5,2,30.0,False,0.0001
14412,Yū-WaKura-dōri,夕輪倉通り,local,32.4,7.5,2,30.0,False,0.0034
14413,Yū-WaKura-dōri,夕輪倉通り,local,61.4,7.5,2,30.0,False,0.0035
14414,Yū-WaKura-dōri,夕輪倉通り,local,61.4,7.5,2,30.0,False,0.0006
14415,Yū-WaKura-dōri,夕輪倉通り,local,61.5,7.5,2,30.0,False,0.0007
14416,Yū-WaKura-dōri,夕輪倉通り,local,61.6,7.5,2,30.0,False,0.0003
14417,Yū-WaKura-dōri,夕輪倉通り,local,61.8,7.5,2,30.0,False,0.0003
14418,Yū-WaKura-dōri,夕輪倉通り,local,61.9,7.5,2,30.0,False,0.0004
14419,Yū-WaKura-dōri,夕輪倉通り,local,62.0,7.5,2,30.0,False,0.0006
14420,Yū-WaKura-dōri,夕輪倉通り,local,62.0,7.5,2,30.0,False,0.0007
14421,Yū-WaKura-dōri,夕輪倉通り,local,62.3,7.5,2,30.0,False,0.0008
14422,Yū-WaKura-dōri,夕輪倉通り,local,62.8,7.5,2,30.0,False,0.0007
14423,Yū-WaKura-dōri,夕輪倉通り,local,63.4,7.5,2,30.0,False,0.0005
14424,Yū-WaKura-dōri,夕輪倉通り,local,64.0,7.5,2,30.0,False,0.0006
14425,Yū-WaKura-dōri,夕輪倉通り,local,64.6,7.5,2,30.0,False,0.0005
14426,Yū-WaKura-dōri,夕輪倉通り,local,65.0,7.5,2,30.0,False,0.0012
14427,Yū-WaKura-dōri,夕輪倉通り,local,65.1,7.5,2,30.0,False,0.0011
14428,Yū-WaKura-dōri,夕輪倉通り,local,65.0,7.5,2,30.0,False,0.0011
14429,Yū-WaKura-dōri,夕輪倉通り,local,64.7,7.5,2,30.0,False,0.0011
14430,Yū-WaKura-dōri,夕輪倉通り,local,64.2,7.5,2,30.0,False,0.0002
14431,Yū-WaKura-dōri,夕輪倉通り,local,8.2,7.5,2,30.0,False,0.0001
14432,TetsuSakura-dōri,鉄桜通り,local,74.3,7.5,2,30.0,False,0.0083
14433,TetsuSakura-dōri,鉄桜通り,local,61.9,7.5,2,30.0,False,0.0085
14434,TetsuSakura-dōri,鉄桜通り,local,61.8,7.5,2,30.0,False,0.0002
14435,TetsuSakura-dōri,鉄桜通り,local,61.6,7.5,2,30.0,False,0.0002
14436,KiKawa-dōri,木川通り,local,16.7,7.5,2,30.0,False,0.0001
14437,Kita-AshiTen-dōri,北葦天通り,local,2.8,7.5,2,30.0,False,0.0
14438,Ko-NakaHikari-dōri,小中光通り,local,61.4,7.5,2,30.0,False,0.0035
14439,Ko-NakaHikari-dōri,小中光通り,local,61.4,7.5,2,30.0,False,0.0035
14440,Ko-NakaHikari-dōri,小中光通り,local,61.4,7.5,2,30.0,False,0.0006
14441,Ko-NakaHikari-dōri,小中光通り,local,61.5,7.5,2,30.0,False,0.0008
14442,Ko-NakaHikari-dōri,小中光通り,local,61.6,7.5,2,30.0,False,0.0003
14443,Ko-NakaHikari-dōri,小中光通り,local,61.8,7.5,2,30.0,False,0.0003
14444,Ko-NakaHikari-dōri,小中光通り,local,61.9,7.5,2,30.0,False,0.0004
