firm_id,name,name_ja,sector,size_class,employees,machi,x,y,founded,revenue_myen
11565,Ao Care,青福祉,healthcare_welfare,medium,16,hikari-06,1134.8,294.5,1987,281.9
11566,Nishi Trading,西商店,wholesale_retail,micro,1,hikari-06,2357.7,690.7,1984,22.2
11567,Soto Trading,外商店,wholesale_retail,micro,2,hikari-06,1223.4,552.1,2032,51.4
11568,Soto Trading,外商店,wholesale_retail,small,9,hikari-06,1483.3,-98.8,1976,253.2
11569,Soto Trading,外商店,wholesale_retail,micro,3,hikari-06,1720.7,637.0,2009,74.4
11570,Shin Care,新福祉,healthcare_welfare,medium,48,hikari-06,1499.7,374.5,1992,973.3
11571,Kita Trading,北商店,wholesale_retail,small,5,hikari-06,1769.3,520.7,2017,102.9
11572,Kami Trading,上商店,wholesale_retail,micro,2,hikari-06,2029.1,-41.6,2032,54.8
11573,Nishi Trading,西商店,wholesale_retail,small,8,hikari-06,1930.7,782.8,1988,188.5
11574,Higashi Trading,東商店,wholesale_retail,small,9,hikari-06,2355.2,764.5,1995,269.7
11575,Midori Trading,緑商店,wholesale_retail,small,9,hikari-06,1704.0,-236.4,1957,188.6
11576,Yū Trading,夕商店,wholesale_retail,large,69,hikari-06,2023.3,109.5,1992,1323.1
11577,SakaWa Care,坂福祉,healthcare_welfare,micro,3,hikari-06,1536.5,352.2,1980,42.4
11578,KuraAshi Care,倉福祉,healthcare_welfare,small,5,hikari-06,2230.4,511.1,1996,65.6
11579,Kurenai Care,紅福祉,healthcare_welfare,micro,1,hikari-06,1749.1,487.6,1960,20.4
11580,Soto Care,外福祉,healthcare_welfare,micro,1,hikari-06,1864.2,-103.7,2002,12.8
11581,Aki Care,秋福祉,healthcare_welfare,micro,3,hikari-06,1711.5,275.3,1984,45.0
11582,Aki Care,秋福祉,healthcare_welfare,medium,11,hikari-06,2353.1,736.3,1996,204.5
11583,Soto Care,外福祉,healthcare_welfare,small,9,hikari-06,2237.3,729.0,1980,109.9
11584,Aki Care,秋福祉,healthcare_welfare,micro,1,hikari-06,1936.9,805.9,1946,20.1
11585,Ko Care,小福祉,healthcare_welfare,small,7,hikari-06,2110.3,62.4,1990,90.7
11586,Ō Care,大福祉,healthcare_welfare,small,5,hikari-06,1600.8,687.7,1996,98.5
11587,Midori Care,緑福祉,healthcare_welfare,medium,10,hikari-06,1518.1,450.8,1970,174.2
11588,Midori Trading,緑商店,wholesale_retail,micro,1,hikari-06,2123.2,371.9,1978,21.6
11589,Shimo Care,下福祉,healthcare_welfare,micro,1,hikari-06,1793.1,527.6,1990,12.7
11590,UmiKi Trading,海商店,wholesale_retail,micro,4,hikari-06,1367.1,-20.5,2013,91.8
11591,Yū Care,夕福祉,healthcare_welfare,micro,3,hikari-06,1501.1,940.6,2017,36.6
11592,Ao Care,青福祉,healthcare_welfare,micro,2,hikari-06,1401.7,-252.7,2008,32.6
11593,Kami Trading,上商店,wholesale_retail,micro,3,hikari-06,1868.4,217.0,1991,62.2
11594,Hon Care,本福祉,healthcare_welfare,medium,23,hikari-06,2127.8,175.8,2007,449.6
11595,Yū Trading,夕商店,wholesale_retail,micro,1,hikari-06,2125.8,825.7,1989,30.7
11596,Haru Trading,春商店,wholesale_retail,micro,1,hikari-06,1949.0,759.0,2007,20.9
11597,Haru Trading,春商店,wholesale_retail,medium,20,hikari-06,2187.3,803.5,1998,591.0
11598,Yū Care,夕福祉,healthcare_welfare,small,9,hikari-06,1998.7,318.7,1993,169.4
11599,Aki Trading,秋商店,wholesale_retail,micro,2,hikari-06,1368.1,-257.6,1995,47.0
11600,Kita Trading,北商店,wholesale_retail,micro,3,hikari-06,1623.2,358.4,1957,92.5
11601,Yū Trading,夕商店,wholesale_retail,micro,1,hikari-06,1755.4,476.0,2005,23.3
11602,Kita Trading,北商店,wholesale_retail,medium,10,hikari-06,2115.5,415.4,1983,251.3
11603,Kita Care,北福祉,healthcare_welfare,micro,1,hikari-06,1511.3,901.8,1981,14.4
11604,Shin Care,新福祉,healthcare_welfare,medium,13,hikari-06,2157.1,611.7,1982,233.8
11605,Hon Trading,本商店,wholesale_retail,medium,48,hikari-06,2045.9,915.3,1945,1418.6
11606,Soto Care,外福祉,healthcare_welfare,medium,25,hikari-06,1521.6,1026.4,2006,505.8
11607,Kita Care,北福祉,healthcare_welfare,medium,23,hikari-06,1558.1,406.9,2009,287.2
11608,Nishi Consulting,西事務所,professional,micro,1,hikari-06,1571.7,842.3,2009,21.4
11609,Aki Consulting,秋事務所,professional,small,9,hikari-06,2172.8,519.9,1967,236.2
11610,Asa Consulting,朝事務所,professional,micro,1,hikari-06,1114.7,398.3,1990,24.6
11611,Minami Consulting,南事務所,professional,micro,1,hikari-06,1463.1,692.8,2015,28.3
11612,Kami Consulting,上事務所,professional,small,9,hikari-06,1598.0,31.1,2000,254.8
11613,Kurenai Trading,紅商店,wholesale_retail,medium,10,hikari-06,1955.8,-186.4,2005,253.7
11614,Ko Care,小福祉,healthcare_welfare,micro,2,hikari-06,1377.9,490.9,1976,33.0
11615,Naka Consulting,中事務所,professional,micro,3,hikari-06,2396.3,586.3,2032,69.6
11616,Shiro Care,白福祉,healthcare_welfare,micro,4,hikari-06,2205.9,717.4,2002,68.7
11617,Shimo Trading,下商店,wholesale_retail,small,7,hikari-06,2151.8,763.5,1988,211.4
11618,Aki Consulting,秋事務所,professional,micro,4,hikari-06,1664.7,-52.7,1998,109.9
11619,Kami Care,上福祉,healthcare_welfare,micro,1,hikari-06,1902.1,560.9,1975,16.3
11620,Shiro Care,白福祉,healthcare_welfare,micro,1,hikari-06,2162.1,-36.7,1988,18.1
11621,TaniTetsu Care,谷福祉,healthcare_welfare,micro,3,hikari-06,1782.5,499.0,2029,56.5
11622,Asa Consulting,朝事務所,professional,micro,1,hikari-06,1059.0,173.9,1988,17.0
11623,Shimo Consulting,下事務所,professional,medium,42,hikari-06,2026.3,488.3,1982,1034.8
11624,Ao Trading,青商店,wholesale_retail,micro,1,hikari-06,1883.9,33.2,1988,23.9
11625,Hon Care,本福祉,healthcare_welfare,medium,15,hikari-06,2117.7,310.3,1997,257.8
11626,Shin Trading,新商店,wholesale_retail,micro,1,hikari-06,1906.2,745.9,2008,28.8
11627,Kami Trading,上商店,wholesale_retail,micro,1,hikari-06,1689.2,132.4,2000,27.2
11628,Soto Trading,外商店,wholesale_retail,small,8,hikari-06,1978.3,1011.5,1983,166.2
11629,Aki Trading,秋商店,wholesale_retail,large,63,hikari-06,2003.6,925.8,2004,1530.4
11630,Aki Care,秋福祉,healthcare_welfare,medium,12,hikari-06,2186.0,768.7,1976,248.3
11631,Higashi Care,東福祉,healthcare_welfare,small,8,hikari-06,2168.1,505.4,1990,128.6
11632,Shiro Care,白福祉,healthcare_welfare,small,7,hikari-06,1238.9,238.0,2015,114.6
11633,Minami Consulting,南事務所,professional,micro,3,hikari-06,1480.9,-197.8,1988,68.5
11634,IkariKumo Care,錨福祉,healthcare_welfare,medium,29,hikari-06,1712.9,20.0,2009,586.8
11635,Nishi Consulting,西事務所,professional,micro,1,hikari-06,2043.7,85.2,1990,27.9
11636,Higashi Consulting,東事務所,professional,small,6,hikari-06,1406.6,891.4,1982,108.2
11637,Soto Consulting,外事務所,professional,large,215,hikari-06,2148.6,638.8,2021,5316.3
11638,MiyaMatsu Care,宮福祉,healthcare_welfare,small,5,hikari-06,2155.6,445.4,1988,75.1
11639,Yū Trading,夕商店,wholesale_retail,micro,3,hikari-06,1357.1,-21.1,1961,84.9
11640,Minami Care,南福祉,healthcare_welfare,small,5,hikari-06,1110.4,366.4,2010,98.0
11641,MinatoUmi Trading,港商店,wholesale_retail,medium,11,hikari-06,2357.7,690.7,2012,276.5
11642,Soto Care,外福祉,healthcare_welfare,medium,15,hikari-06,1947.1,638.9,2000,209.1
11643,Kita Trading,北商店,wholesale_retail,micro,2,hikari-06,1855.2,811.1,1954,40.6
11644,Soto Trading,外商店,wholesale_retail,micro,1,hikari-06,2155.6,445.4,1983,30.3
11645,Kurenai Trading,紅商店,wholesale_retail,micro,4,hikari-06,1616.1,-74.6,2020,76.9
11646,Asa Trading,朝商店,wholesale_retail,micro,2,hikari-06,1934.8,666.4,2000,47.3
11647,YoiBashi Care,宵福祉,healthcare_welfare,micro,3,hikari-06,1431.8,-205.1,2005,40.2
11648,Ao Trading,青商店,wholesale_retail,micro,1,hikari-06,1999.2,648.3,1976,26.5
11649,Kami Trading,上商店,wholesale_retail,micro,1,hikari-06,1959.3,703.8,1994,25.5
11650,Shimo Trading,下商店,wholesale_retail,micro,4,hikari-06,1867.3,244.7,2017,116.5
11651,MinamiTsuki Care,南福祉,healthcare_welfare,micro,4,hikari-06,2092.5,873.4,1985,49.2
11652,Shiro Trading,白商店,wholesale_retail,large,69,hikari-06,1249.2,517.4,1989,1860.1
11653,Nishi Care,西福祉,healthcare_welfare,micro,1,hikari-06,1472.3,836.9,2032,15.7
11654,Naka Care,中福祉,healthcare_welfare,medium,43,hikari-06,2162.1,-36.7,1973,886.3
11655,Asa Care,朝福祉,healthcare_welfare,micro,4,hikari-06,1663.5,734.0,1969,63.8
11656,Kurenai Care,紅福祉,healthcare_welfare,micro,1,hikari-06,2268.7,479.8,2009,14.1
11657,Soto Care,外福祉,healthcare_welfare,micro,2,hikari-06,1642.4,311.3,1996,28.0
11658,Ō Care,大福祉,healthcare_welfare,large,259,hikari-06,1250.0,314.0,2026,4008.7
11659,Minami Trading,南商店,wholesale_retail,micro,1,hikari-06,1491.0,835.0,1967,30.7
11660,Higashi Trading,東商店,wholesale_retail,medium,25,hikari-06,1810.7,75.2,2001,667.5
11661,Yū Trading,夕商店,wholesale_retail,medium,33,hikari-06,2389.5,691.7,1982,708.3
11662,Shimo Trading,下商店,wholesale_retail,large,64,hikari-06,1266.2,399.1,1993,1312.5
11663,Kami Consulting,上事務所,professional,micro,1,hikari-06,1889.5,822.8,2000,21.9
11664,Shiro Consulting,白事務所,professional,micro,3,hikari-06,2129.9,-139.6,1979,68.4
11665,Ō Consulting,大事務所,professional,micro,1,hikari-06,1826.3,387.4,1987,24.3
11666,Minami Consulting,南事務所,professional,small,6,hikari-06,1725.1,452.0,1983,163.6
11667,Shimo Consulting,下事務所,professional,micro,1,hikari-06,1263.4,358.4,1981,27.2
11668,Kurenai Consulting,紅事務所,professional,small,5,hikari-06,1907.9,224.2,2019,109.8
11669,Haru Consulting,春事務所,professional,micro,4,hikari-06,1816.1,-164.7,1965,107.4
11670,Ao Consulting,青事務所,professional,micro,2,hikari-06,1335.7,885.0,1973,57.7
11671,Haru Consulting,春事務所,professional,medium,36,hikari-06,2117.6,-45.8,1977,958.4
11672,Soto Trading,外商店,wholesale_retail,micro,4,hikari-06,2263.3,494.5,1993,100.0
11673,Higashi Trading,東商店,wholesale_retail,large,249,hikari-06,2294.2,646.1,2018,4687.0
11674,Asa Consulting,朝事務所,professional,micro,2,hikari-06,1059.2,343.2,2007,41.7
11675,Minami Consulting,南事務所,professional,medium,20,hikari-06,1216.0,338.3,1996,395.0
11676,Kami Consulting,上事務所,professional,medium,44,hikari-06,2353.3,783.5,1975,1056.1
11677,Higashi Consulting,東事務所,professional,medium,24,hikari-06,2300.6,413.0,1965,433.8
11678,Kita Care,北福祉,healthcare_welfare,micro,4,hikari-06,1724.6,-129.5,2013,75.5
11679,Ō Consulting,大事務所,professional,micro,2,hikari-06,1361.4,10.6,1935,35.3
11680,Shiro Consulting,白事務所,professional,small,6,hikari-06,1249.2,517.4,1996,155.7
11681,Higashi Care,東福祉,healthcare_welfare,micro,1,hikari-06,2126.8,602.7,1974,14.0
11682,Kita Care,北福祉,healthcare_welfare,micro,1,hikari-06,1224.8,395.1,2032,12.2
11683,HiroShiro Care,広福祉,healthcare_welfare,micro,1,hikari-06,1509.9,-298.8,2000,20.0
11684,Shin Care,新福祉,healthcare_welfare,micro,1,hikari-06,1369.1,945.7,2000,17.9
11685,Ō Care,大福祉,healthcare_welfare,small,8,hikari-06,1892.4,165.1,2014,129.3
11686,Asa Consulting,朝事務所,professional,small,7,hikari-06,2267.8,672.9,2009,164.4
11687,Naka Systems,中電子,ict,medium,41,hikari-06,1879.7,-90.0,2009,983.7
11688,Higashi Care,東福祉,healthcare_welfare,micro,3,hikari-06,1465.0,-197.8,2009,51.5
11689,Kurenai Consulting,紅事務所,professional,large,137,hikari-06,1553.5,694.6,1973,3585.1
11690,Midori Care,緑福祉,healthcare_welfare,micro,4,hikari-06,1488.5,737.0,2015,63.3
11691,Aki Care,秋福祉,healthcare_welfare,micro,2,hikari-06,2065.4,886.9,1973,29.8
11692,YoiShin Care,宵福祉,healthcare_welfare,micro,3,hikari-06,2081.4,-73.0,2032,61.2
11693,Naka Care,中福祉,healthcare_welfare,micro,2,hikari-06,1303.1,9.8,2032,36.1
11694,Minami Care,南福祉,healthcare_welfare,medium,17,hikari-06,1479.8,227.5,1981,249.0
11695,Minami Care,南福祉,healthcare_welfare,small,8,hikari-06,1483.2,390.4,1967,127.9
11696,Midori Care,緑福祉,healthcare_welfare,micro,2,hikari-06,1405.3,998.9,1982,34.2
11697,Asa Systems,朝電子,ict,medium,18,hikari-06,2360.8,611.8,1957,516.1
11698,Soto Care,外福祉,healthcare_welfare,micro,1,hikari-06,2061.9,110.2,1991,14.2
11699,Shin Care,新福祉,healthcare_welfare,medium,11,hikari-06,1362.6,173.0,1984,228.0
11700,Shiro Care,白福祉,healthcare_welfare,small,5,hikari-06,1900.8,-181.2,1972,74.7
11701,Ko Systems,小電子,ict,small,5,hikari-06,1513.7,581.9,1963,104.6
11702,Ao Care,青福祉,healthcare_welfare,micro,1,hikari-06,1810.8,925.6,1985,13.3
11703,AmeNaga Care,雨福祉,healthcare_welfare,micro,1,hikari-06,1530.0,442.2,1983,15.6
11704,Nishi Care,西福祉,healthcare_welfare,micro,1,hikari-06,1317.7,289.8,2001,17.1
11705,Ō Care,大福祉,healthcare_welfare,micro,1,hikari-06,1501.9,751.1,1964,18.0
11706,Shimo Care,下福祉,healthcare_welfare,small,9,hikari-06,1667.7,505.2,2032,154.8
11707,Shimo Systems,下電子,ict,small,7,hikari-06,2198.9,-89.2,1975,144.9
11708,Ō Systems,大電子,ict,medium,14,hikari-06,1377.6,428.2,2008,377.6
11709,NakaIkari Care,中福祉,healthcare_welfare,micro,1,hikari-06,1591.7,-16.3,1959,21.0
11710,Kami Care,上福祉,healthcare_welfare,micro,1,hikari-06,1959.3,703.8,1990,12.6
11711,Kurenai Care,紅福祉,healthcare_welfare,micro,2,hikari-06,1679.9,829.0,1963,37.9
11712,Shin Care,新福祉,healthcare_welfare,micro,3,hikari-06,1780.2,103.3,1988,56.7
11713,Naka Care,中福祉,healthcare_welfare,micro,1,hikari-06,1539.4,-25.7,1971,15.7
11714,Minami Care,南福祉,healthcare_welfare,medium,40,hikari-06,1513.3,689.6,1974,545.6
11715,Shiro Systems,白電子,ict,medium,15,hikari-06,1188.8,-59.2,2032,343.6
11716,Minami Systems,南電子,ict,micro,1,hikari-06,1726.8,-64.8,1995,31.2
11717,Soto Systems,外電子,ict,micro,1,hikari-06,1910.2,-37.9,1992,32.3
11718,Kita Systems,北電子,ict,medium,39,hikari-06,2012.0,356.8,2003,957.4
11719,Naka Trading,中商店,wholesale_retail,medium,19,hikari-06,1495.4,-59.3,1959,540.2
11720,Ko Care,小福祉,healthcare_welfare,small,6,hikari-06,1265.8,-216.7,1990,88.1
11721,Hon Care,本福祉,healthcare_welfare,medium,12,hikari-06,1290.7,39.1,1986,238.9
11722,Kita Care,北福祉,healthcare_welfare,micro,1,hikari-06,1404.1,346.6,1978,13.1
11723,Nishi Consulting,西事務所,professional,micro,2,hikari-06,1175.0,46.9,1998,40.5
11724,Shiro Trading,白商店,wholesale_retail,medium,17,hikari-06,1704.4,510.5,1978,492.2
11725,Ko Care,小福祉,healthcare_welfare,micro,1,hikari-06,1501.9,324.8,1936,17.0
11726,Kami Care,上福祉,healthcare_welfare,micro,1,hikari-06,1478.5,707.6,1977,15.1
11727,Haru Consulting,春事務所,professional,small,6,hikari-06,2214.7,567.2,1973,105.9
11728,Kami Systems,上電子,ict,micro,1,hikari-06,2551.8,529.2,1967,31.7
11729,Kurenai Care,紅福祉,healthcare_welfare,micro,1,hikari-06,1715.6,542.7,1990,17.9
11730,Ō Systems,大電子,ict,medium,11,hikari-06,2338.4,493.1,2014,261.5
11731,Kurenai Care,紅福祉,healthcare_welfare,micro,1,hikari-06,1785.2,692.7,1990,19.7
11732,Higashi Care,東福祉,healthcare_welfare,micro,2,hikari-06,1229.2,500.9,2028,33.9
11733,Ko Care,小福祉,healthcare_welfare,micro,3,hikari-06,1327.9,131.3,2009,61.5
11734,Higashi Consulting,東事務所,professional,micro,1,hikari-06,1467.7,707.0,2007,20.0
11735,Haru Consulting,春事務所,professional,small,8,hikari-06,2051.1,-145.9,1989,166.5
11736,Kami Care,上福祉,healthcare_welfare,micro,1,hikari-06,2438.6,666.3,1999,13.3
11737,Soto Care,外福祉,healthcare_welfare,micro,1,hikari-06,1276.9,581.4,1995,17.5
11738,Asa Care,朝福祉,healthcare_welfare,micro,1,hikari-06,1638.3,200.2,1988,14.1
11739,Shiro Care,白福祉,healthcare_welfare,medium,16,hikari-06,1516.2,-88.3,2016,239.2
11740,Hon Systems,本電子,ict,micro,1,hikari-06,2214.7,557.5,1955,31.1
11741,Midori Systems,緑電子,ict,medium,10,hikari-06,1716.3,-24.7,1989,309.5
11742,IkariTsuru Consulting,錨事務所,professional,medium,16,hikari-06,1749.1,487.6,1998,431.3
11743,Kami Trading,上商店,wholesale_retail,micro,1,hikari-06,1302.4,509.9,2021,24.0
11744,Shiro Trading,白商店,wholesale_retail,micro,3,hikari-06,2011.1,680.2,2007,68.9
11745,Hon Trading,本商店,wholesale_retail,micro,1,hikari-06,1724.6,-129.5,1976,22.0
11746,Shin Trading,新商店,wholesale_retail,medium,33,hikari-06,1391.4,925.3,1991,835.3
11747,Kita Systems,北電子,ict,micro,1,hikari-06,1802.6,561.9,1982,29.8
11748,Yū Systems,夕電子,ict,medium,14,hikari-06,2375.1,606.6,1974,355.9
11749,Ko Care,小福祉,healthcare_welfare,micro,3,hikari-06,1635.2,155.7,2008,58.5
11750,MinatoTake Care,港福祉,healthcare_welfare,small,9,hikari-06,1580.7,-62.3,1991,167.3
11751,Shimo Consulting,下事務所,professional,medium,11,hikari-06,1455.8,615.5,1985,316.8
11752,Yū Systems,夕電子,ict,micro,1,hikari-06,1577.7,727.3,1994,23.0
11753,Aki Care,秋福祉,healthcare_welfare,micro,4,hikari-06,1354.9,475.4,2008,82.6
11754,Hon Systems,本電子,ict,medium,15,hikari-06,1401.3,-153.4,1987,383.6
11755,Asa Consulting,朝事務所,professional,micro,3,hikari-06,1559.5,333.1,1996,85.7
11756,Ko Care,小福祉,healthcare_welfare,small,9,hikari-06,1570.9,674.8,1989,143.6
11757,Haru Consulting,春事務所,professional,micro,4,hikari-06,1373.6,709.0,1977,77.9
11758,Aki Consulting,秋事務所,professional,small,5,hikari-06,1569.3,153.9,1999,127.1
11759,Hon Care,本福祉,healthcare_welfare,micro,1,hikari-06,2111.5,222.2,1999,15.4
11760,Hon Care,本福祉,healthcare_welfare,medium,37,hikari-06,2108.2,353.7,2008,730.1
11761,Yū Trading,夕商店,wholesale_retail,small,8,hikari-06,1299.5,-73.2,1973,144.1
11762,Kita Consulting,北事務所,professional,micro,1,hikari-06,1879.6,705.7,2020,25.2
11763,Minami Systems,南電子,ict,micro,4,hikari-06,1376.7,-127.9,2032,100.3
11764,Shiro Consulting,白事務所,professional,medium,24,hikari-06,2522.3,730.4,2022,598.9
11765,Asa Systems,朝電子,ict,micro,1,hikari-06,2111.3,-129.3,1976,25.0
11766,Yū Systems,夕電子,ict,medium,44,hikari-06,2001.5,513.1,2030,1323.6
11767,Kita Trading,北商店,wholesale_retail,micro,1,hikari-06,1607.8,597.3,1993,18.1
11768,Kita Trading,北商店,wholesale_retail,medium,10,hikari-06,2018.1,635.0,2018,272.1
11769,Minami Trading,南商店,wholesale_retail,micro,1,hikari-06,1782.8,388.4,1984,21.4
11770,Asa Trading,朝商店,wholesale_retail,medium,13,hikari-06,1691.5,504.5,2017,363.1
11771,Kurenai Consulting,紅事務所,professional,medium,12,hikari-06,1978.2,670.8,1989,344.9
11772,Shiro Trading,白商店,wholesale_retail,medium,35,hikari-06,1467.3,884.1,1971,1038.7
11773,Nishi Care,西福祉,healthcare_welfare,micro,1,hikari-06,1146.3,153.1,1987,13.6
11774,Higashi Care,東福祉,healthcare_welfare,large,54,hikari-06,1731.3,823.5,1957,712.9
11775,Shiro Consulting,白事務所,professional,micro,1,hikari-06,1807.8,387.8,1972,28.1
11776,Hon Consulting,本事務所,professional,micro,1,hikari-06,1726.2,9.6,1985,17.5
11777,Midori Consulting,緑事務所,professional,micro,1,hikari-06,1343.2,22.7,1987,27.8
11778,Soto Consulting,外事務所,professional,micro,1,hikari-06,2173.2,-173.3,1976,22.7
11779,Haru Consulting,春事務所,professional,micro,1,hikari-06,1257.9,-170.3,2019,19.1
11780,Ao Consulting,青事務所,professional,medium,36,hikari-06,1756.5,307.3,1982,856.9
11781,Shiro Systems,白電子,ict,micro,1,hikari-06,1742.7,684.3,2016,28.6
11782,Nishi Systems,西電子,ict,micro,1,hikari-06,2228.7,534.3,1942,21.8
11783,Haru Systems,春電子,ict,medium,23,hikari-06,1107.2,308.8,1969,734.2
11784,KawaShio Trading,川商店,wholesale_retail,micro,1,hikari-06,2039.4,287.0,2020,22.5
11785,Midori Trading,緑商店,wholesale_retail,micro,1,hikari-06,1676.0,864.6,1990,20.4
11786,Ko Trading,小商店,wholesale_retail,large,61,hikari-06,2059.6,616.8,1968,1421.7
11787,Hon Systems,本電子,ict,small,6,hikari-06,1304.6,-8.1,1985,117.4
11788,Haru Consulting,春事務所,professional,medium,13,hikari-06,1404.5,-314.8,1963,367.8
11789,Minami Systems,南電子,ict,large,52,hikari-06,1630.4,-91.6,1966,1149.5
11790,Minami Care,南福祉,healthcare_welfare,small,8,hikari-06,1554.7,679.5,2003,151.6
11791,Shimo Consulting,下事務所,professional,micro,2,hikari-06,1206.1,379.7,1981,44.0
11792,Higashi Consulting,東事務所,professional,micro,3,hikari-06,1667.0,112.8,1987,73.5
11793,Haru Consulting,春事務所,professional,medium,18,hikari-06,1700.3,0.2,1987,468.3
11794,Kita Care,北福祉,healthcare_welfare,medium,13,hikari-06,2149.6,-195.1,2011,242.1
11795,Naka Care,中福祉,healthcare_welfare,large,111,hikari-06,2195.0,529.0,2008,1725.9
11796,Shiro Consulting,白事務所,professional,micro,3,hikari-06,1965.1,119.3,1976,66.9
11797,Nishi Consulting,西事務所,professional,micro,1,hikari-06,1991.3,-19.0,2010,26.5
11798,Ō Consulting,大事務所,professional,medium,23,hikari-06,1827.0,756.6,1955,427.6
11799,Yū Trading,夕商店,wholesale_retail,medium,14,hikari-06,1819.1,-151.0,2021,351.8
11800,Ko Systems,小電子,ict,micro,3,hikari-06,1261.1,384.5,1991,89.9
11801,Shin Systems,新電子,ict,micro,2,hikari-06,1668.0,588.4,2002,50.1
11802,Aki Systems,秋電子,ict,micro,4,hikari-06,2160.9,172.4,2004,95.6
11803,Hon Consulting,本事務所,professional,small,5,hikari-06,1777.4,-43.5,1987,133.6
11804,Kurenai Systems,紅電子,ict,micro,2,hikari-06,2495.0,594.8,1978,62.4
11805,Shimo Systems,下電子,ict,small,5,hikari-06,1312.8,119.7,1971,103.7
11806,Asa Trading,朝商店,wholesale_retail,micro,3,hikari-06,1816.3,-220.3,1986,84.2
11807,Ō Consulting,大事務所,professional,micro,2,hikari-06,1938.4,-119.9,1991,46.3
11808,Higashi Trading,東商店,wholesale_retail,micro,1,hikari-06,2300.4,712.7,1994,23.7
11809,Kurenai Consulting,紅事務所,professional,micro,4,hikari-06,2259.3,736.5,2006,81.7
11810,Shimo Systems,下電子,ict,micro,2,hikari-06,1373.6,709.0,2002,65.4
11811,Higashi Trading,東商店,wholesale_retail,micro,2,hikari-06,1608.9,344.9,2000,38.4
11812,Asa Systems,朝電子,ict,small,7,hikari-06,1999.2,648.3,1986,193.5
11813,HigashiHara Trading,東商店,wholesale_retail,micro,1,hikari-06,1141.5,104.8,1979,30.9
11814,Shimo Trading,下商店,wholesale_retail,small,6,hikari-06,2354.7,722.2,2013,173.6
11815,Kita Consulting,北事務所,professional,micro,1,hikari-06,1327.4,-59.5,2018,27.1
11816,Yū Consulting,夕事務所,professional,small,5,hikari-06,1663.2,79.4,1981,95.7
11817,Naka Systems,中電子,ict,small,6,hikari-06,1723.5,141.5,1963,125.1
11818,Kita Trading,北商店,wholesale_retail,micro,1,hikari-06,1932.4,1063.0,1994,18.6
11819,Haru Consulting,春事務所,professional,medium,25,hikari-06,1377.6,957.9,1950,490.5
11820,Ko Trading,小商店,wholesale_retail,micro,2,hikari-06,2295.1,633.8,1975,41.7
11821,Aki Trading,秋商店,wholesale_retail,micro,3,hikari-06,2149.4,338.5,2004,63.2
11822,Shiro Systems,白電子,ict,medium,27,hikari-06,1809.2,-151.0,2012,904.3
11823,NakaShima Trading,中商店,wholesale_retail,micro,1,hikari-06,1734.5,856.2,1989,21.8
11824,Shin Trading,新商店,wholesale_retail,micro,1,hikari-06,1206.6,235.9,1975,22.2
11825,Shin Trading,新商店,wholesale_retail,small,7,hikari-06,1330.7,-310.3,1988,144.8
11826,Asa Trading,朝商店,wholesale_retail,medium,10,hikari-06,1401.7,-252.7,1965,259.5
11827,Asa Trading,朝商店,wholesale_retail,medium,35,hikari-06,1423.2,-249.0,2002,807.6
11828,Midori Consulting,緑事務所,professional,micro,1,hikari-06,1830.1,-144.6,1988,28.3
11829,Minami Consulting,南事務所,professional,micro,1,hikari-06,1137.8,78.9,2001,25.6
11830,Yū Consulting,夕事務所,professional,medium,11,hikari-06,1946.5,-63.7,1930,206.5
11831,Soto Systems,外電子,ict,medium,20,hikari-06,1794.3,546.7,2009,395.4
11832,Naka Consulting,中事務所,professional,medium,26,hikari-06,1098.8,361.6,2019,670.9
11833,IshiSakura Systems,石電子,ict,micro,1,hikari-06,1731.6,799.9,1978,26.7
11834,Ko Systems,小電子,ict,micro,1,hikari-06,1771.0,469.0,1978,28.9
11835,Nishi Systems,西電子,ict,micro,3,hikari-06,1988.2,-69.4,1987,85.8
11836,Aki Systems,秋電子,ict,micro,2,hikari-06,1324.1,323.0,1971,65.0
11837,Shin Systems,新電子,ict,medium,26,hikari-06,1377.7,88.7,2017,540.2
11838,Kami Trading,上商店,wholesale_retail,micro,2,hikari-06,1113.7,454.8,1966,53.3
11839,Ō Trading,大商店,wholesale_retail,large,82,hikari-06,2051.9,287.8,2017,1675.9
11840,Yū Consulting,夕事務所,professional,micro,1,hikari-06,1639.3,738.7,1984,26.4
11841,Kita Care,北福祉,healthcare_welfare,medium,15,hikari-06,1949.2,1099.6,1962,198.2
11842,Yū Consulting,夕事務所,professional,medium,11,hikari-06,1329.5,-217.7,1984,299.1
11843,Hon Consulting,本事務所,professional,micro,4,hikari-06,1867.3,244.7,2006,112.8
11844,Haru Care,春福祉,healthcare_welfare,micro,1,hikari-06,1902.5,507.6,2016,18.9
11845,Yū Consulting,夕事務所,professional,micro,1,hikari-06,2047.4,655.1,2008,22.7
11846,Naka Care,中福祉,healthcare_welfare,micro,2,hikari-06,2204.6,678.6,1989,26.3
11847,Ō Consulting,大事務所,professional,medium,13,hikari-06,1893.6,267.8,2013,271.1
11848,Kita Care,北福祉,healthcare_welfare,medium,10,hikari-06,1643.2,-202.3,2009,120.0
11849,Asa Systems,朝電子,ict,medium,14,hikari-06,2163.7,687.3,1992,415.9
11850,Aki Care,秋福祉,healthcare_welfare,micro,1,hikari-06,1527.0,-26.3,1998,13.9
